,step,amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,CASH_IN,CASH_OUT,DEBIT,PAYMENT,TRANSFER,isFlaggedFraud,isFraud
329,405,25881.46,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
330,406,36487.72,477995.0,441507.28,0.0,0.0,0,0,0,1,0,0,0
331,182,186065.24,12242505.59,12428570.83,2129679.55,1943614.31,1,0,0,0,0,0,0
332,13,265704.29,21769.0,287473.29,276997.89,11293.59,1,0,0,0,0,0,0
333,158,128392.39,307.0,0.0,6383638.99,6512031.38,0,1,0,0,0,0,0
334,16,278082.99,99901.58,0.0,41722.35,319805.33,0,1,0,0,0,0,0
335,370,20213.62,10908.0,31121.62,57228.7,37015.08,1,0,0,0,0,0,0
336,325,9191.03,48274.0,39082.97,1386189.1,1395380.13,0,0,1,0,0,0,0
337,325,44565.09,0.0,0.0,2922706.45,2967271.53,0,1,0,0,0,0,0
338,154,20834.63,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
339,179,380439.3,0.0,0.0,409980.94,790420.24,0,0,0,0,1,0,0
340,210,74696.51,21693.0,0.0,0.0,74696.51,0,1,0,0,0,0,0
341,22,60129.93,1555.0,0.0,15808.34,75938.26,0,1,0,0,0,0,0
342,13,7616.11,0.0,0.0,6360339.25,6367955.37,0,1,0,0,0,0,0
343,153,453.92,7950.87,7496.95,0.0,0.0,0,0,0,1,0,0,0
344,208,3885.96,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
345,9,477359.72,0.0,0.0,4628194.21,5035905.32,0,0,0,0,1,0,0
346,234,174555.57,0.0,0.0,728882.52,903438.09,0,0,0,0,1,0,0
347,180,275724.88,289.0,0.0,188791.84,464516.72,0,1,0,0,0,0,0
348,37,174181.18,1383872.84,1558054.02,476209.73,302028.55,1,0,0,0,0,0,0
349,35,85041.25,349239.0,434280.25,225051.68,140010.43,1,0,0,0,0,0,0
350,350,10650.84,24558.02,13907.18,0.0,0.0,0,0,0,1,0,0,0
351,356,76844.24,43035.0,0.0,0.0,76844.24,0,1,0,0,0,0,0
352,236,178212.58,111949.72,0.0,685995.88,864208.46,0,1,0,0,0,0,0
353,288,21670.33,119174.84,97504.51,0.0,0.0,0,0,0,1,0,0,0
354,8,35056.09,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
355,16,1772.6,823.0,0.0,0.0,0.0,0,0,0,1,0,0,0
356,203,1652.91,28294.74,26641.83,0.0,0.0,0,0,0,1,0,0,0
357,251,498911.3,0.0,0.0,707050.23,1205961.52,0,1,0,0,0,0,0
358,687,104807.39,0.0,0.0,410654.89,515462.28,0,1,0,0,0,0,0
359,183,7472.06,4053.0,0.0,178300.41,185772.47,0,1,0,0,0,0,0
360,183,15052.36,513423.73,498371.37,0.0,0.0,0,0,0,1,0,0,0
361,186,258467.78,4781992.3,5040460.08,2687785.6,2429317.82,1,0,0,0,0,0,0
362,546,428759.86,39696.0,0.0,0.0,428759.86,0,0,0,0,1,0,0
363,374,4556.15,5109296.4,5113852.54,49188.93,44632.78,1,0,0,0,0,0,0
364,478,5399.46,37196.0,31796.54,0.0,0.0,0,0,0,1,0,0,0
365,259,165130.9,322650.01,487780.91,1084281.31,919150.41,1,0,0,0,0,0,0
366,45,5412.28,132723.0,127310.72,0.0,0.0,0,0,0,1,0,0,0
367,254,438614.95,2523456.1,2962071.05,2319128.92,1880513.97,1,0,0,0,0,0,0
368,239,787.85,82115.0,81327.15,0.0,0.0,0,0,0,1,0,0,0
369,255,491824.93,120.0,0.0,65315.84,557140.77,0,1,0,0,0,0,0
370,210,10671.41,0.0,0.0,1009073.63,1019745.03,0,1,0,0,0,0,0
371,347,100173.31,70533.0,0.0,190841.92,291015.23,0,1,0,0,0,0,0
372,135,105419.54,15375.0,0.0,0.0,105419.54,0,1,0,0,0,0,0
373,37,210414.83,580.0,0.0,29068.61,239483.44,0,1,0,0,0,0,0
374,252,176820.63,0.0,0.0,1031365.2,1208185.83,0,1,0,0,0,0,0
375,236,182744.56,5655171.53,5837916.09,737438.37,554693.81,1,0,0,0,0,0,0
376,135,92305.06,1327446.29,1419751.34,729160.0,636854.94,1,0,0,0,0,0,0
377,347,41902.56,14560.0,0.0,0.0,0.0,0,0,0,1,0,0,0
378,546,6118.87,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
379,307,149862.17,3255189.68,3405051.85,494871.34,345009.17,1,0,0,0,0,0,0
380,239,4946.24,20667.0,15720.76,0.0,0.0,0,0,0,1,0,0,0
381,210,123176.61,819.0,0.0,335759.7,458936.31,0,1,0,0,0,0,0
382,40,11701.23,30409.0,18707.77,0.0,0.0,0,0,0,1,0,0,0
383,330,103982.65,0.0,0.0,105263.46,209246.11,0,1,0,0,0,0,0
384,403,256788.85,10263.0,0.0,672330.72,929119.57,0,1,0,0,0,0,0
385,154,64473.91,0.0,0.0,598533.17,663007.08,0,1,0,0,0,0,0
386,394,21515.9,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
387,204,128963.15,0.0,0.0,6323886.55,6452849.7,0,0,0,0,1,0,0
388,181,106363.25,0.0,0.0,254621.7,360984.95,0,1,0,0,0,0,0
389,280,152745.77,505908.0,353162.23,622503.71,650116.1,0,1,0,0,0,0,0
390,253,62778.08,50251.0,0.0,897683.23,960461.31,0,1,0,0,0,0,0
391,93,255975.62,0.0,0.0,507382.7,763358.32,0,0,0,0,1,0,0
392,210,122195.65,0.0,0.0,1078745.78,1200941.43,0,1,0,0,0,0,0
393,327,44604.88,137950.68,182555.57,558804.44,514199.56,1,0,0,0,0,0,0
394,334,24710.36,24212.0,0.0,0.0,0.0,0,0,0,1,0,0,0
395,42,303543.69,897.0,0.0,1038559.68,1342103.37,0,0,0,0,1,0,0
396,356,9530.45,11249.5,1719.06,0.0,0.0,0,0,0,1,0,0,0
397,306,22244.7,2314649.17,2336893.87,2319559.98,2297315.28,1,0,0,0,0,0,0
398,132,169520.95,0.0,0.0,292736.28,462257.23,0,1,0,0,0,0,0
399,688,41071.92,190.0,0.0,290962.11,332034.03,0,1,0,0,0,0,0
400,14,5547.78,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
401,394,218460.01,45736.0,0.0,0.0,218460.01,0,1,0,0,0,0,0
402,211,8315.16,104587.0,96271.84,0.0,0.0,0,0,0,1,0,0,0
403,283,165920.08,145330.0,311250.08,121533.54,0.0,1,0,0,0,0,0,0
404,408,273702.52,1211870.74,1485573.26,3577221.62,3303519.1,1,0,0,0,0,0,0
405,204,175979.42,0.0,0.0,575931.32,751910.73,0,1,0,0,0,0,0
406,155,354520.67,2334543.71,2689064.38,3644065.88,3289545.21,1,0,0,0,0,0,0
407,327,433673.59,15444.0,0.0,6507294.23,6940967.83,0,1,0,0,0,0,0
408,382,1254.23,161919.0,160664.77,0.0,0.0,0,0,0,1,0,0,0
409,303,305102.45,0.0,0.0,1381666.86,1686769.31,0,1,0,0,0,0,0
410,469,112112.02,707933.0,595820.98,0.0,112112.02,0,1,0,0,0,0,0
411,395,142587.0,107683.0,250270.0,205902.29,63315.3,1,0,0,0,0,0,0
412,322,15482.7,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
413,398,479515.36,21018.0,0.0,10103.0,465163.58,0,1,0,0,0,0,0
414,280,322330.54,113534.0,0.0,0.0,322330.54,0,1,0,0,0,0,0
415,204,8057.07,211.0,0.0,0.0,0.0,0,0,0,1,0,0,0
416,9,39123.57,4689.0,0.0,0.0,0.0,0,0,0,1,0,0,0
417,522,133477.68,17762.0,0.0,0.0,133477.68,0,1,0,0,0,0,0
418,298,23920.78,192744.01,168823.23,0.0,0.0,0,0,0,1,0,0,0
419,135,278163.99,0.0,0.0,833834.26,1111998.25,0,1,0,0,0,0,0
420,16,28639.51,7242729.76,7271369.27,342760.41,104697.44,1,0,0,0,0,0,0
421,228,139364.54,38375.0,0.0,0.0,139364.54,0,1,0,0,0,0,0
422,277,26236.91,8096.0,34332.91,590937.86,564700.95,1,0,0,0,0,0,0
423,546,14326.03,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
424,17,5261.02,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
425,186,89544.74,102378.0,12833.26,75784.37,165329.11,0,1,0,0,0,0,0
426,258,1291743.99,0.0,0.0,4926476.83,6218220.82,0,0,0,0,1,0,0
427,302,7416.08,36844.0,29427.92,0.0,0.0,0,0,0,1,0,0,0
428,589,19555.56,207554.0,187998.44,0.0,0.0,0,0,0,1,0,0,0
429,204,369068.97,146025.0,515093.97,6728056.61,6358987.64,1,0,0,0,0,0,0
430,448,803699.9,0.0,0.0,2098562.84,2902262.75,0,0,0,0,1,0,0
431,398,118143.46,0.0,0.0,3097390.63,3215534.09,0,1,0,0,0,0,0
432,361,56174.67,0.0,0.0,766616.85,822791.52,0,1,0,0,0,0,0
433,95,87297.64,0.0,0.0,4339793.57,4427091.22,0,1,0,0,0,0,0
434,284,10706.63,27011.12,16304.49,0.0,0.0,0,0,0,1,0,0,0
435,130,14476.14,9556.0,0.0,0.0,0.0,0,0,0,1,0,0,0
436,42,110161.91,0.0,0.0,2669236.18,2779398.1,0,1,0,0,0,0,0
437,335,49997.67,19254.27,0.0,617877.97,667875.64,0,1,0,0,0,0,0
438,236,250050.88,212007.0,462057.88,5561720.85,5311669.97,1,0,0,0,0,0,0
439,24,15362.42,173790.0,158427.58,0.0,0.0,0,0,0,1,0,0,0
440,35,32115.42,8675742.41,8707857.83,685111.73,652996.31,1,0,0,0,0,0,0
441,232,98587.02,1056035.4,1154622.42,1776380.26,1677793.24,1,0,0,0,0,0,0
442,157,165772.41,3223545.68,3389318.08,192004.84,26232.43,1,0,0,0,0,0,0
443,283,4337.17,21213.54,16876.37,0.0,0.0,0,0,0,1,0,0,0
444,331,12533.08,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
445,308,14760.19,1858.0,0.0,0.0,0.0,0,0,0,1,0,0,0
446,180,112137.68,3235126.19,3347263.87,4789999.22,4677861.53,1,0,0,0,0,0,0
447,140,153.61,21932.81,21779.2,0.0,0.0,0,0,0,1,0,0,0
448,207,133202.79,87291.0,0.0,2759713.78,3021733.88,0,1,0,0,0,0,0
449,40,57721.9,0.0,0.0,4202820.11,4260542.01,0,1,0,0,0,0,0
450,137,166719.57,17907.0,0.0,504889.86,671609.43,0,1,0,0,0,0,0
451,13,6126.94,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
452,21,168227.2,0.0,0.0,720576.22,888803.42,0,1,0,0,0,0,0
453,304,6591.79,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
454,130,188596.58,2323291.93,2511888.51,259361.55,70764.96,1,0,0,0,0,0,0
455,11,19779.9,635264.89,615484.99,0.0,0.0,0,0,0,1,0,0,0
456,238,6652.76,271651.0,264998.24,0.0,0.0,0,0,0,1,0,0,0
457,280,53219.25,0.0,0.0,67130.52,120349.77,0,1,0,0,0,0,0
458,214,213825.12,110065.0,0.0,4363.78,218188.91,0,1,0,0,0,0,0
459,379,100046.93,51284.0,151330.93,12175.56,0.0,1,0,0,0,0,0,0
460,188,102398.95,65680.85,0.0,819733.4,922132.36,0,1,0,0,0,0,0
461,139,72812.05,0.0,0.0,2248105.13,2320917.18,0,1,0,0,0,0,0
462,403,18134.16,6048.0,0.0,0.0,0.0,0,0,0,1,0,0,0
463,18,213692.97,4075163.45,4288856.42,386240.18,172547.21,1,0,0,0,0,0,0
464,308,9245.35,318565.14,309319.79,0.0,0.0,0,0,0,1,0,0,0
465,257,410737.99,0.0,0.0,1922554.2,2333292.18,0,0,0,0,1,0,0
466,255,1544.06,0.0,0.0,1077888.16,1079432.23,0,1,0,0,0,0,0
467,139,11104.71,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
468,34,226524.99,219110.0,0.0,990085.09,1445326.87,0,1,0,0,0,0,0
469,42,5231.77,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
470,20,80303.19,193.0,0.0,385623.27,465926.46,0,1,0,0,0,0,0
471,323,8687.06,70514.0,61826.94,0.0,0.0,0,0,0,1,0,0,0
472,17,10092.61,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
473,695,22049.94,583454.79,561404.85,0.0,0.0,0,0,0,1,0,0,0
474,262,309278.65,5402506.39,5711785.04,3011868.7,2702590.05,1,0,0,0,0,0,0
475,332,65372.06,0.0,0.0,103496.37,168868.43,0,1,0,0,0,0,0
476,251,182.56,212174.0,211991.44,227743.42,227925.99,0,0,1,0,0,0,0
477,138,13469.57,198934.0,185464.43,0.0,0.0,0,0,0,1,0,0,0
478,210,5300.37,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
479,236,421190.18,82703.0,0.0,0.0,421190.18,0,0,0,0,1,0,0
480,688,109034.29,3347432.26,3456466.55,6907992.63,6798958.33,1,0,0,0,0,0,0
481,204,4051.26,268583.04,264531.78,0.0,0.0,0,0,0,1,0,0,0
482,187,220074.15,0.0,0.0,2837238.68,3057312.83,0,0,0,0,1,0,0
483,282,6912.88,10318.0,3405.12,0.0,0.0,0,0,0,1,0,0,0
484,37,52456.12,0.0,0.0,1410513.96,1562198.98,0,1,0,0,0,0,0
485,278,145567.49,7908.0,0.0,1631040.87,1776608.35,0,1,0,0,0,0,0
486,303,360069.95,22403.0,0.0,67497.87,427567.82,0,1,0,0,0,0,0
487,286,31856.95,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
488,228,495121.81,0.0,0.0,5165453.44,5660575.25,0,0,0,0,1,0,0
489,282,10407.43,82065.0,71657.57,0.0,10407.43,0,1,0,0,0,0,0
490,307,9185.06,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
491,596,4926.92,1919424.54,1924351.46,131669.61,126742.69,1,0,0,0,0,0,0
492,330,103841.2,0.0,0.0,340660.52,444501.72,0,0,0,0,1,0,0
493,17,6722.21,134393.77,127671.56,0.0,0.0,0,0,0,1,0,0,0
494,201,105410.92,15081.0,0.0,0.0,105410.92,0,1,0,0,0,0,0
495,36,305051.51,0.0,0.0,943012.37,1248063.88,0,1,0,0,0,0,0
496,37,111812.02,17005.0,0.0,12528474.96,12640286.98,0,1,0,0,0,0,0
497,683,301654.03,5006.0,306660.03,0.0,0.0,1,0,0,0,0,0,0
498,211,19474.87,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
499,132,5003.71,43416.9,38413.19,0.0,0.0,0,0,0,1,0,0,0
500,284,58344.23,6565.0,0.0,661353.7,719697.92,0,1,0,0,0,0,0
501,333,234841.86,106991.0,0.0,0.0,234841.86,0,1,0,0,0,0,0
502,369,32349.09,3027.47,0.0,0.0,0.0,0,0,0,1,0,0,0
503,18,317019.42,0.0,0.0,1027294.31,1476160.06,0,1,0,0,0,0,0
504,401,156028.16,14408.0,0.0,0.0,156028.16,0,1,0,0,0,0,0
505,278,143346.3,20638.0,163984.3,2970472.28,2827125.99,1,0,0,0,0,0,0
506,382,443402.06,0.0,0.0,849909.37,1293311.43,0,1,0,0,0,0,0
507,183,161684.32,635728.0,474043.68,668952.13,830636.45,0,1,0,0,0,0,0
508,404,934.54,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
509,397,74791.36,16185.0,0.0,0.0,74791.36,0,1,0,0,0,0,0
510,40,10780.62,184063.0,173282.38,0.0,0.0,0,0,0,1,0,0,0
511,137,101614.13,0.0,0.0,750590.45,852204.58,0,1,0,0,0,0,0
512,227,13204.52,311542.43,298337.91,0.0,0.0,0,0,0,1,0,0,0
513,522,324451.1,0.0,0.0,946858.67,1271309.77,0,1,0,0,0,0,0
514,305,190197.27,11263124.54,11453321.8,985316.79,795119.52,1,0,0,0,0,0,0
515,254,129497.87,4541778.42,4671276.3,2210357.5,2080859.63,1,0,0,0,0,0,0
516,393,17301.19,277703.91,260402.72,0.0,0.0,0,0,0,1,0,0,0
517,249,12935.92,10372.0,0.0,0.0,0.0,0,0,0,1,0,0,0
518,346,192529.37,7492.0,200021.37,1185698.36,993168.99,1,0,0,0,0,0,0
519,207,238594.82,0.0,0.0,259870.83,498465.64,0,1,0,0,0,0,0
520,257,114228.19,124303.0,10074.81,0.0,114228.19,0,1,0,0,0,0,0
521,133,10736.91,31767.0,21030.09,0.0,0.0,0,0,0,1,0,0,0
522,140,309.81,19.0,0.0,0.0,0.0,0,0,0,1,0,0,0
523,39,32793.44,0.0,0.0,3846011.1,3878804.54,0,0,0,0,1,0,0
524,401,16762.14,4036.0,0.0,0.0,0.0,0,0,0,1,0,0,0
525,41,238635.12,3435275.17,3673910.29,729471.09,771062.85,1,0,0,0,0,0,0
526,277,7912.45,21432.0,13519.55,0.0,0.0,0,0,0,1,0,0,0
527,371,84592.9,1751856.87,1836449.78,123194.97,38602.07,1,0,0,0,0,0,0
528,407,6561.02,1160.0,0.0,0.0,0.0,0,0,0,1,0,0,0
529,378,467324.33,1634.0,0.0,258071.61,725395.95,0,1,0,0,0,0,0
530,323,9866.2,459110.09,449243.89,0.0,0.0,0,0,0,1,0,0,0
531,187,206375.4,34353.0,240728.4,12780753.06,12574377.67,1,0,0,0,0,0,0
532,255,7448.39,2331730.6,2339178.99,8797859.26,8790410.86,1,0,0,0,0,0,0
533,16,26851.39,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
534,402,168010.03,2993148.76,3161158.79,483597.6,315587.57,1,0,0,0,0,0,0
535,140,13457.57,356607.27,343149.71,0.0,0.0,0,0,0,1,0,0,0
536,201,105502.21,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
537,274,6482.18,66492.79,60010.61,0.0,0.0,0,0,0,1,0,0,0
538,20,1693591.95,0.0,0.0,1786385.85,3479977.8,0,0,0,0,1,0,0
539,186,44969.92,0.0,0.0,360866.6,405836.52,0,1,0,0,0,0,0
540,261,12220.1,31390.0,19169.9,1028317.58,1040537.69,0,1,0,0,0,0,0
541,9,20045.21,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
542,178,104497.64,0.0,0.0,261706.34,366203.98,0,1,0,0,0,0,0
543,204,245549.35,0.0,0.0,431025.11,812627.98,0,1,0,0,0,0,0
544,234,394100.35,50517.0,0.0,69352.83,463453.18,0,1,0,0,0,0,0
545,280,131836.42,0.0,0.0,2869998.46,3001834.88,0,1,0,0,0,0,0
546,130,17035.07,1291789.9,1308824.97,267408.98,250373.91,1,0,0,0,0,0,0
547,351,119682.73,22259.0,0.0,664886.46,784569.19,0,1,0,0,0,0,0
548,298,143951.72,0.0,0.0,4666663.7,4810615.42,0,1,0,0,0,0,0
549,250,186779.04,54132.0,0.0,5372772.18,5559551.22,0,1,0,0,0,0,0
550,182,367146.36,2421640.56,2788786.92,1350726.54,983580.18,1,0,0,0,0,0,0
551,15,1458203.2,0.0,0.0,1669844.31,3128047.51,0,0,0,0,1,0,0
552,326,182258.74,142456.0,0.0,16444.47,198703.21,0,1,0,0,0,0,0
553,207,4546.31,24040436.3,24044982.61,848825.77,844279.46,1,0,0,0,0,0,0
554,345,495703.69,36491.0,0.0,84103.31,579807.0,0,1,0,0,0,0,0
555,370,182442.51,1696182.36,1878624.87,1960236.44,1777793.93,1,0,0,0,0,0,0
556,18,409284.76,9902662.13,10311946.89,1146207.92,736923.16,1,0,0,0,0,0,0
557,177,1385.18,50285.0,48899.82,143506.9,144892.08,0,1,0,0,0,0,0
558,571,39675.6,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
559,691,914.27,31149.0,32063.27,2316013.78,2315099.5,1,0,0,0,0,0,0
560,186,21518.21,778520.0,800038.21,0.0,0.0,1,0,0,0,0,0,0
561,156,679752.76,20093.0,0.0,0.0,679752.76,0,0,0,0,1,0,0
562,374,3898.72,22223.0,18324.28,303074.13,306972.85,0,0,1,0,0,0,0
563,186,40176.27,0.0,0.0,389110.67,429286.94,0,1,0,0,0,0,0
564,297,202708.04,5689475.9,5892183.94,440563.99,237855.95,1,0,0,0,0,0,0
565,139,36277.02,485.0,0.0,0.0,0.0,0,0,0,1,0,0,0
566,230,26302.5,4918281.21,4944583.72,957561.07,931258.57,1,0,0,0,0,0,0
567,33,344155.91,31412.0,0.0,12400.09,356556.0,0,1,0,0,0,0,0
568,370,184034.74,0.0,0.0,2501789.03,2685823.77,0,1,0,0,0,0,0
569,158,6120.57,534313.0,540433.57,1289957.03,1283836.46,1,0,0,0,0,0,0
570,357,9888.12,486166.0,476277.88,629432.71,639320.83,0,1,0,0,0,0,0
571,311,13258.37,0.0,0.0,288967.95,302226.32,0,1,0,0,0,0,0
572,307,191277.84,141116.0,332393.84,0.0,0.0,1,0,0,0,0,0,0
573,251,152599.07,8028.0,0.0,1913228.83,2065827.9,0,1,0,0,0,0,0
574,241,90555.11,2220036.82,2310591.94,960874.18,870319.06,1,0,0,0,0,0,0
575,404,10191.04,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
576,408,426.53,4518.0,4091.47,0.0,0.0,0,0,0,1,0,0,0
577,354,5688.5,31800.14,26111.64,0.0,0.0,0,0,0,1,0,0,0
578,206,394882.4,317010.06,0.0,1795752.47,2190634.87,0,0,0,0,1,0,0
579,135,9566.46,308980.64,299414.19,0.0,0.0,0,0,0,1,0,0,0
580,325,231942.93,523.0,232465.93,730640.39,498697.47,1,0,0,0,0,0,0
581,132,161129.8,49289.0,210418.8,353062.67,191932.86,1,0,0,0,0,0,0
582,165,136621.08,0.0,0.0,316802.56,453423.64,0,0,0,0,1,0,0
583,321,159639.02,19866.0,179505.02,99902.36,0.0,1,0,0,0,0,0,0
584,301,120117.69,17569457.56,17689575.24,171521.57,51403.88,1,0,0,0,0,0,0
585,356,139243.43,46393.0,185636.43,1010384.07,871140.64,1,0,0,0,0,0,0
586,154,202226.14,31777.0,234003.14,31419.19,0.0,1,0,0,0,0,0,0
587,134,5337.93,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
588,334,233157.45,173986.0,0.0,0.0,233157.45,0,1,0,0,0,0,0
589,188,50302.74,20987.0,0.0,2482357.48,2532660.21,0,1,0,0,0,0,0
590,332,604458.95,0.0,0.0,757875.07,1362334.01,0,0,0,0,1,0,0
591,226,41873.38,1078080.27,1119953.65,188869.9,146996.52,1,0,0,0,0,0,0
592,373,965342.9,16703.0,0.0,0.0,965342.9,0,0,0,0,1,0,0
593,10,87999.09,9628691.29,9716690.38,1809735.07,2619351.86,1,0,0,0,0,0,0
594,213,3080.1,61409.0,58328.9,0.0,0.0,0,0,0,1,0,0,0
595,310,139331.63,29868.0,0.0,1677473.31,1816804.94,0,0,0,0,1,0,0
596,192,3588.93,100666.0,97077.07,0.0,0.0,0,0,0,1,0,0,0
597,350,20953.72,106096.0,85142.28,0.0,0.0,0,0,0,1,0,0,0
598,304,11015.42,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
599,163,187018.55,53.0,187071.55,164032.36,0.0,1,0,0,0,0,0,0
600,205,17173.18,36010.0,18836.82,0.0,0.0,0,0,0,1,0,0,0
601,374,116754.01,0.0,0.0,3776784.85,3893538.86,0,1,0,0,0,0,0
602,201,169901.9,6623.0,176524.9,411737.52,241835.62,1,0,0,0,0,0,0
603,232,18001.84,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
604,16,83611.8,0.0,0.0,721765.23,805377.04,0,0,0,0,1,0,0
605,208,416984.12,34455.0,0.0,619093.52,1036077.64,0,0,0,0,1,0,0
606,163,3773.47,151124.45,147350.98,0.0,0.0,0,0,0,1,0,0,0
607,234,132122.49,0.0,0.0,338483.24,470605.74,0,1,0,0,0,0,0
608,322,26538.17,1652642.1,1679180.28,459244.71,432706.54,1,0,0,0,0,0,0
609,231,295728.13,0.0,0.0,643517.65,939245.77,0,0,0,0,1,0,0
610,179,12290.24,130329.71,118039.47,0.0,0.0,0,0,0,1,0,0,0
611,258,113835.2,51773.0,0.0,2653873.7,2767708.9,0,1,0,0,0,0,0
612,256,97661.83,14264.0,0.0,335065.31,432727.14,0,1,0,0,0,0,0
613,258,77168.3,0.0,0.0,7756761.81,7833930.11,0,1,0,0,0,0,0
614,236,61716.65,90331.0,28614.35,470176.61,531893.26,0,1,0,0,0,0,0
615,34,1829772.31,121.0,0.0,1781958.39,3611730.7,0,0,0,0,1,0,0
616,163,208717.3,0.0,0.0,1242990.78,1451708.08,0,1,0,0,0,0,0
617,378,86345.21,328.0,0.0,37344.67,123689.88,0,1,0,0,0,0,0
618,285,41009.2,151393.19,110383.99,0.0,0.0,0,0,0,1,0,0,0
619,227,1336.85,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
620,137,215901.91,66094.0,281995.91,0.0,0.0,1,0,0,0,0,0,0
621,283,156248.8,394.0,0.0,194316.58,350565.38,0,1,0,0,0,0,0
622,19,77890.28,49950.0,0.0,0.0,77890.28,0,1,0,0,0,0,0
623,211,3917.91,11367.0,7449.09,0.0,0.0,0,0,0,1,0,0,0
624,348,7145.3,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
625,326,6117.31,124300.0,130417.31,1832078.79,1825961.48,1,0,0,0,0,0,0
626,278,302001.46,0.0,0.0,1104417.09,1406418.55,0,1,0,0,0,0,0
627,209,14510.45,0.0,0.0,878095.29,892605.73,0,1,0,0,0,0,0
628,346,7307.5,296056.42,288748.92,0.0,0.0,0,0,0,1,0,0,0
629,254,8412.84,5761439.34,5769852.18,163178.83,154765.99,1,0,0,0,0,0,0
630,15,290005.1,11564.0,0.0,627432.51,1195078.88,0,1,0,0,0,0,0
631,250,20693.75,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
632,226,4675.89,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
633,213,167454.85,230165.0,62710.15,4440640.96,4608095.81,0,1,0,0,0,0,0
634,406,435026.0,7003375.73,7438401.73,705640.95,270614.95,1,0,0,0,0,0,0
635,235,3368.66,30960.0,27591.34,0.0,0.0,0,0,0,1,0,0,0
636,375,3821.94,267277.43,263455.48,0.0,0.0,0,0,0,1,0,0,0
637,237,104696.16,65.0,0.0,0.0,104696.16,0,1,0,0,0,0,0
638,323,66854.26,163784.26,96930.0,1196475.82,1263330.08,0,1,0,0,0,0,0
639,324,253097.0,424897.44,677994.44,456076.83,202979.83,1,0,0,0,0,0,0
640,283,86709.69,2256277.32,2342987.01,117388.67,30678.98,1,0,0,0,0,0,0
641,321,33962.92,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
642,186,13030.59,541175.16,528144.57,0.0,0.0,0,0,0,1,0,0,0
643,140,175390.34,0.0,0.0,206927.39,341630.3,0,1,0,0,0,0,0
644,34,6492.49,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
645,234,45109.45,17451342.19,17496451.64,122037.27,76927.82,1,0,0,0,0,0,0
646,166,398.25,383517.17,383118.92,0.0,0.0,0,0,0,1,0,0,0
647,186,393484.71,0.0,0.0,1076198.3,1469683.02,0,0,0,0,1,0,0
648,357,10353.97,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0
649,209,545031.79,43770.0,0.0,38177.49,583209.29,0,0,0,0,1,0,0
650,181,12161.39,223677.99,211516.6,0.0,0.0,0,0,0,1,0,0,0
651,284,169113.53,1399225.5,1568339.03,871831.61,702718.08,1,0,0,0,0,0,0
652,406,22902.27,50437.0,27534.73,0.0,0.0,0,0,0,1,0,0,0
653,18,41570.07,7116092.84,7157662.92,2774845.54,2733275.46,1,0,0,0,0,0,0
654,546,120464.32,19902.0,140366.32,0.0,0.0,1,0,0,0,0,0,0
655,8,121293.59,452514.24,331220.64,854342.6,975636.19,0,1,0,0,0,0,0
656,353,553.59,20801.0,20247.41,0.0,0.0,0,0,0,1,0,0,0
657,208,8105.37,244586.0,236480.63,0.0,0.0,0,0,0,1,0,0,0
658,153,362371.9,21390.0,383761.9,750128.91,387757.02,1,0,0,0,0,0,0
